,Label TextBlob
42086,negative
8260,neutral
14414,neutral
11529,negative
35278,neutral
30567,neutral
10426,negative
11428,negative
45642,negative
27164,positive
26920,negative
18328,neutral
23029,positive
6576,positive
3949,negative
42656,negative
15722,neutral
9641,positive
34972,neutral
26810,neutral
9179,neutral
33547,positive
757,negative
29331,positive
41827,negative
6211,positive
20948,neutral
38294,negative
34748,positive
6135,neutral
43939,negative
16619,neutral
34080,neutral
1195,neutral
8018,negative
22279,neutral
20155,neutral
18514,neutral
5928,neutral
22435,positive
23901,neutral
27580,neutral
22104,neutral
47405,negative
41109,negative
27815,neutral
42892,negative
235,positive
41193,negative
11673,neutral
5504,neutral
38634,negative
32489,neutral
40244,negative
40979,negative
24087,positive
38673,negative
48238,positive
46055,negative
36186,neutral
17449,neutral
14230,positive
10100,positive
25852,neutral
35126,neutral
34231,negative
20918,positive
26296,positive
25697,negative
707,positive
12582,neutral
13816,neutral
34299,negative
2439,positive
9894,positive
27465,neutral
2922,neutral
38232,negative
12963,positive
45051,negative
2040,negative
44515,negative
16507,neutral
19968,negative
42646,negative
8377,negative
10279,negative
19477,neutral
40538,negative
12032,positive
27442,neutral
5494,positive
26243,negative
47841,positive
36577,neutral
38463,negative
17018,neutral
46759,negative
45579,negative
15221,neutral
8649,positive
27248,neutral
23604,negative
43895,negative
21196,neutral
19494,neutral
34950,neutral
38900,negative
41904,negative
6191,negative
11113,neutral
22171,neutral
21614,positive
34675,neutral
39790,negative
20876,neutral
23232,negative
40940,negative
20817,neutral
5164,neutral
23846,positive
4320,negative
40641,negative
28266,neutral
4132,positive
10104,neutral
15884,positive
33077,positive
35164,neutral
3858,positive
541,neutral
7070,positive
21526,negative
28396,neutral
27783,neutral
15418,neutral
10247,neutral
4040,neutral
27494,positive
39603,negative
25017,positive
45356,negative
30111,neutral
45520,negative
37583,neutral
23260,neutral
4122,positive
6150,negative
15202,neutral
15843,negative
23485,neutral
28432,positive
37556,neutral
45927,negative
27621,negative
26016,neutral
39347,negative
8287,neutral
43568,negative
6605,neutral
5608,neutral
40354,negative
2212,negative
517,positive
30291,negative
25077,neutral
17351,positive
4265,positive
17549,positive
13743,negative
20097,positive
9603,neutral
15669,neutral
22925,positive
11661,positive
6561,positive
37025,positive
47498,positive
10453,positive
40516,negative
17730,neutral
33453,neutral
37180,neutral
18888,neutral
2801,negative
29707,negative
23276,neutral
8229,neutral
39992,negative
40568,negative
8916,neutral
19170,neutral
10911,neutral
20809,neutral
10347,negative
2627,positive
23808,negative
45621,negative
41735,negative
9119,neutral
45073,negative
32218,negative
3735,neutral
28533,neutral
29143,positive
11209,neutral
45413,negative
4352,neutral
31359,positive
9677,positive
20668,neutral
31244,positive
38529,negative
7287,negative
11643,neutral
13672,neutral
11476,neutral
32781,neutral
26761,neutral
4582,positive
42010,negative
19657,neutral
26727,positive
24129,positive
37906,negative
4091,neutral
8178,positive
34481,positive
33190,neutral
20219,neutral
43687,negative
37685,positive
5007,neutral
31608,neutral
34466,positive
24100,negative
23038,positive
40876,negative
21588,positive
10611,positive
22079,positive
1695,neutral
25869,positive
25300,negative
31019,negative
14939,neutral
43032,negative
30439,neutral
30366,neutral
42765,negative
832,positive
27911,negative
7040,positive
21375,neutral
16796,positive
22875,positive
40718,negative
10503,positive
15969,neutral
20343,positive
23187,neutral
35327,neutral
19198,negative
21247,neutral
24373,positive
36947,neutral
34753,neutral
46305,negative
43835,negative
42408,negative
1238,positive
44924,negative
34826,negative
15590,negative
9407,positive
2555,neutral
263,negative
9819,neutral
42959,negative
36448,neutral
17025,neutral
40567,negative
31246,positive
30260,positive
29893,neutral
45513,negative
5357,neutral
44189,negative
5702,positive
19963,neutral
38597,negative
34676,neutral
48251,positive
19075,neutral
8055,neutral
23622,negative
44306,negative
40790,negative
39291,negative
10432,positive
1712,positive
27801,positive
15578,neutral
47583,positive
10524,neutral
37276,neutral
39269,negative
19437,positive
7936,neutral
4922,neutral
44517,negative
4430,neutral
4266,negative
32955,neutral
47692,positive
13826,neutral
28722,neutral
7999,positive
20780,neutral
1504,positive
18917,positive
14742,negative
48061,positive
41220,negative
21397,neutral
42452,negative
12619,positive
42711,negative
21792,neutral
16365,positive
24687,positive
36120,neutral
21646,positive
30496,neutral
14550,positive
47027,negative
22232,positive
6607,positive
44910,negative
21158,neutral
9425,neutral
16135,positive
33584,positive
4992,positive
31930,neutral
18392,negative
32240,neutral
9826,negative
45214,negative
6967,positive
45038,negative
37066,negative
37196,neutral
28274,neutral
36827,positive
35509,neutral
29955,positive
10523,negative
41530,negative
11226,neutral
20262,neutral
12185,positive
736,neutral
23945,negative
2772,positive
23552,positive
41086,negative
42675,negative
13637,negative
33534,positive
4425,neutral
12994,neutral
4735,positive
13037,negative
5762,neutral
16821,positive
30747,neutral
35139,neutral
35662,neutral
29031,neutral
15522,positive
47292,negative
28558,neutral
5626,neutral
2182,positive
6642,positive
8314,positive
14258,negative
14172,negative
22154,positive
27174,neutral
41036,negative
30202,positive
36233,neutral
41539,negative
16485,neutral
39733,negative
24330,neutral
14477,neutral
38718,negative
30677,positive
26767,neutral
16716,positive
39375,negative
42300,negative
39927,negative
25003,positive
25157,neutral
7422,negative
22965,neutral
32179,positive
682,neutral
1834,positive
21532,positive
19848,neutral
18620,neutral
19327,negative
29305,positive
16815,positive
7017,neutral
19846,neutral
1604,neutral
30470,positive
39312,negative
42545,negative
18763,neutral
22096,neutral
23626,negative
12478,negative
28585,positive
745,positive
34467,neutral
33356,neutral
31144,negative
20705,positive
2009,positive
12211,negative
25253,positive
26962,neutral
8987,negative
10275,positive
34294,neutral
48435,positive
41261,negative
27161,positive
47892,positive
26891,neutral
47393,negative
282,positive
46145,negative
33139,neutral
19383,negative
18854,neutral
2556,positive
14746,neutral
4098,neutral
3088,neutral
9977,neutral
35456,positive
6439,positive
19141,neutral
36397,neutral
17571,negative
8319,positive
20196,neutral
35248,neutral
664,positive
15304,positive
30167,negative
43886,negative
20341,negative
7838,positive
33351,neutral
20836,positive
34975,neutral
37123,negative
25053,positive
45703,negative
22664,negative
4394,neutral
3107,neutral
40194,negative
40819,negative
2011,negative
38659,negative
37151,neutral
23037,positive
37686,positive
41338,negative
19269,positive
48309,positive
33004,positive
27163,positive
2166,negative
36251,neutral
35577,positive
22955,positive
13267,neutral
30956,neutral
29338,negative
40490,negative
34315,neutral
30862,negative
46370,negative
15027,positive
30809,positive
390,positive
42688,negative
34560,negative
42993,negative
35671,neutral
15576,positive
25560,neutral
34980,neutral
2827,neutral
32408,positive
1132,positive
41906,negative
6647,positive
37893,negative
19529,positive
36046,neutral
20964,neutral
3845,negative
38433,negative
45793,negative
1442,neutral
33326,neutral
25590,neutral
23428,neutral
15409,neutral
40159,negative
41331,negative
25511,positive
30893,neutral
44393,negative
28096,neutral
39965,negative
13411,positive
30541,negative
41292,negative
34473,positive
6619,positive
25095,positive
5679,neutral
44332,negative
44670,negative
8096,positive
9662,neutral
25021,neutral
13478,positive
18415,positive
26366,neutral
25345,neutral
14641,neutral
3106,neutral
30465,neutral
32385,neutral
8118,negative
39018,negative
32550,positive
11916,neutral
38130,negative
19322,positive
26860,negative
40206,negative
35353,positive
20579,positive
10169,positive
38621,negative
35428,neutral
25855,positive
34174,positive
17314,neutral
38397,negative
33852,neutral
40174,negative
34249,positive
9455,positive
29984,positive
2907,neutral
34192,positive
45257,negative
37403,positive
11435,positive
7381,negative
29724,positive
36480,positive
25181,neutral
10377,neutral
45016,negative
32032,neutral
11585,negative
14236,positive
22363,neutral
12680,positive
4185,negative
47801,positive
19567,positive
32031,negative
21680,positive
1658,neutral
41051,negative
2897,positive
23385,positive
21500,negative
47387,negative
27303,neutral
34534,positive
15150,neutral
30753,neutral
26221,neutral
22132,negative
16626,positive
25500,neutral
8470,positive
37634,positive
26813,neutral
35387,neutral
46160,negative
8854,positive
2321,negative
44564,negative
16471,neutral
3596,neutral
28739,positive
37877,negative
11711,positive
4485,neutral
43368,negative
2652,negative
5219,neutral
32493,positive
36822,negative
39333,negative
16756,positive
26737,neutral
44836,negative
21667,negative
20062,negative
9261,positive
7846,neutral
17371,neutral
31896,neutral
19274,positive
23351,neutral
21844,negative
1209,positive
3951,neutral
3539,neutral
10744,neutral
38975,negative
17791,neutral
30207,neutral
12622,negative
41701,negative
44549,negative
15366,neutral
2401,positive
11056,neutral
28821,negative
25066,negative
34337,neutral
29892,negative
721,positive
28730,positive
7069,neutral
7307,neutral
16125,neutral
35555,neutral
316,positive
26590,neutral
5275,negative
35725,negative
14532,positive
3286,negative
4721,neutral
26750,neutral
17189,neutral
16856,neutral
37950,negative
4894,neutral
11917,negative
10694,neutral
1780,negative
7342,neutral
35607,positive
10965,neutral
22041,positive
2219,neutral
33386,neutral
26452,positive
24218,positive
45661,negative
5224,neutral
4830,neutral
44622,negative
31450,neutral
45790,negative
39718,negative
44777,negative
27885,neutral
48401,positive
38441,negative
36160,neutral
42419,negative
7779,negative
23937,positive
38457,negative
30813,neutral
12547,positive
30434,positive
16962,neutral
35754,neutral
29714,positive
30800,positive
20033,positive
35916,positive
46209,negative
39292,negative
17538,negative
16079,negative
37727,positive
11189,positive
46238,negative
25312,positive
18867,negative
21560,positive
38667,negative
25667,neutral
47298,negative
4429,neutral
8887,negative
11854,neutral
31438,neutral
42627,negative
17977,positive
15229,positive
33380,neutral
20902,neutral
34047,neutral
21488,positive
40901,negative
4578,neutral
39807,negative
19507,negative
18332,neutral
18827,positive
45340,negative
3447,positive
45373,negative
22152,negative
26240,neutral
37908,negative
14424,positive
28288,positive
5729,negative
30731,neutral
7607,neutral
5320,neutral
15472,neutral
16001,positive
1679,neutral
48365,positive
13145,neutral
13477,neutral
36669,neutral
3341,neutral
26463,positive
4549,neutral
5218,negative
25475,positive
33677,neutral
13979,positive
3871,neutral
7771,neutral
35356,positive
28107,positive
13045,positive
36735,positive
29514,neutral
11375,neutral
22479,positive
1375,positive
40553,negative
15710,positive
7923,positive
36747,negative
13608,neutral
13600,positive
14008,positive
6249,neutral
22335,neutral
47866,positive
32468,positive
30755,positive
31338,positive
2396,neutral
10500,neutral
7660,negative
1339,neutral
2391,neutral
12239,neutral
6741,positive
42319,negative
923,neutral
11277,neutral
35291,neutral
19316,neutral
32041,positive
19611,positive
9785,negative
30147,neutral
13260,neutral
32172,positive
33154,neutral
3480,positive
17915,neutral
33327,neutral
38169,negative
21140,neutral
16121,neutral
7801,positive
32009,positive
16950,neutral
34997,positive
6988,neutral
31600,neutral
42416,negative
35993,neutral
32892,neutral
3262,positive
35051,positive
46793,negative
28841,neutral
39636,negative
20783,neutral
25353,negative
17312,positive
38628,negative
19138,neutral
3201,negative
41325,negative
2716,negative
6386,neutral
15026,positive
34545,positive
1705,negative
44681,negative
29041,negative
3441,positive
5886,positive
34700,positive
15342,negative
18082,positive
36578,neutral
37527,positive
27962,positive
35451,neutral
8295,positive
42566,negative
47288,negative
23974,positive
45291,negative
13085,negative
1537,neutral
32533,neutral
26066,neutral
35375,positive
39967,negative
16857,neutral
7191,neutral
21026,neutral
42029,negative
15189,positive
36161,neutral
14277,negative
11217,positive
17655,positive
13326,positive
33792,neutral
44287,negative
30349,neutral
45557,negative
23064,positive
10536,neutral
37304,positive
13019,neutral
12488,neutral
23322,negative
38591,negative
15878,positive
3337,neutral
27209,positive
12537,neutral
27692,neutral
41653,negative
46808,negative
23279,negative
42012,negative
10766,neutral
34928,positive
45997,negative
10095,neutral
46060,negative
